TransactionID,CustomerID,OrderDate,Category,Product,Quantity,UnitPrice,TotalAmount,Segment
TXN10824,CUST01842,2023-12-24,Women's Clothing,Jacket,4,36.3,145.2,Champions
TXN1739,CUST00130,2023-12-24,Women's Clothing,Dress,4,114.39,457.56,Champions
TXN17392,CUST03007,2023-12-24,Men's Clothing,T-Shirt,3,80.7,242.1,Champions
TXN4429,CUST00635,2023-12-24,Men's Clothing,T-Shirt,4,75.94,303.76,Champions
TXN14109,CUST02435,2023-12-24,Women's Clothing,Dress,4,86.97,347.88,Champions
TXN2366,CUST00251,2023-12-24,Men's Clothing,Shirt,3,99.69,299.07,New
TXN11390,CUST01935,2023-12-24,Accessories,Sunglasses,5,74.34,371.7,Champions
TXN13259,CUST02291,2023-12-24,Accessories,Handbag,4,64.83,259.32,New
TXN18323,CUST03183,2023-12-24,Women's Clothing,Jeans,1,37.68,37.68,Loyal
TXN11739,CUST01996,2023-12-24,Women's Clothing,Jacket,2,65.19,130.38,New
TXN6371,CUST01006,2023-12-24,Women's Clothing,Blouse,5,77.48,387.4,Loyal
TXN4301,CUST00608,2023-12-24,Footwear,Sandals,4,81.27,325.08,Loyal
TXN3261,CUST00418,2023-12-24,Men's Clothing,Jacket,4,40.73,162.92,New
TXN7970,CUST01307,2023-12-24,Women's Clothing,Blouse,1,56.38,56.38,Others
TXN10017,CUST01685,2023-12-24,Accessories,Wallet,1,76.12,76.12,At-Risk
TXN1761,CUST00135,2023-12-24,Women's Clothing,Dress,3,62.19,186.57,New
TXN16975,CUST02935,2023-12-24,Accessories,Sunglasses,4,68.11,272.44,Champions
TXN11393,CUST01935,2023-12-24,Men's Clothing,Jacket,1,50.05,50.05,Champions
TXN2334,CUST00246,2023-12-24,Footwear,Boots,2,64.13,128.26,Others
TXN8015,CUST01314,2023-12-24,Accessories,Sunglasses,3,64.24,192.72,Champions
TXN12508,CUST02136,2023-12-24,Women's Clothing,Jacket,2,51.25,102.5,Champions
TXN11935,CUST02027,2023-12-24,Women's Clothing,Jeans,1,99.12,99.12,Loyal
TXN7302,CUST01183,2023-12-24,Women's Clothing,Blouse,3,118.52,355.56,At-Risk
TXN2483,CUST00274,2023-12-24,Women's Clothing,Jacket,4,67.8,271.2,Champions
TXN12817,CUST02203,2023-12-24,Women's Clothing,Jacket,4,98.6,394.4,Champions
TXN16554,CUST02872,2023-12-24,Women's Clothing,Jacket,1,95.33,95.33,Loyal
TXN8565,CUST01418,2023-12-24,Accessories,Sunglasses,1,65.34,65.34,New
TXN14912,CUST02581,2023-12-24,Men's Clothing,Pants,1,49.09,49.09,Loyal
TXN3085,CUST00384,2023-12-24,Women's Clothing,Dress,2,56.16,112.32,Champions
TXN2745,CUST00317,2023-12-24,Women's Clothing,Jeans,1,144.46,144.46,Champions
TXN6597,CUST01052,2023-12-24,Men's Clothing,Jacket,3,51.04,153.12,At-Risk
TXN8517,CUST01409,2023-12-24,Women's Clothing,Skirt,1,60.39,60.39,New
TXN15667,CUST02723,2023-12-24,Men's Clothing,T-Shirt,2,49.32,98.64,At-Risk
TXN10290,CUST01733,2023-12-24,Men's Clothing,Pants,4,116.55,466.2,Champions
TXN16355,CUST02836,2023-12-24,Accessories,Handbag,4,64.57,258.28,Champions
TXN6604,CUST01055,2023-12-24,Women's Clothing,Jacket,2,115.8,231.6,Loyal
TXN16705,CUST02895,2023-12-24,Women's Clothing,Jacket,3,127.45,382.35,Champions
TXN4919,CUST00724,2023-12-24,Accessories,Scarf,3,25.64,76.92,Loyal
TXN6911,CUST01110,2023-12-24,Accessories,Wallet,4,23.12,92.48,At-Risk
TXN5827,CUST00893,2023-12-24,Women's Clothing,Dress,5,123.21,616.05,Loyal
TXN12645,CUST02166,2023-12-24,Women's Clothing,Jeans,2,105.94,211.88,Champions
TXN17202,CUST02974,2023-12-24,Women's Clothing,Jacket,3,102.79,308.37,Loyal
TXN14817,CUST02562,2023-12-24,Women's Clothing,Skirt,3,98.49,295.47,Loyal
TXN12652,CUST02169,2023-12-24,Women's Clothing,Jacket,3,136.7,410.1,At-Risk
TXN16289,CUST02827,2023-12-24,Footwear,Boots,3,93.75,281.25,Champions
TXN10259,CUST01729,2023-12-24,Women's Clothing,Jeans,2,86.61,173.22,At-Risk
TXN6721,CUST01075,2023-12-24,Women's Clothing,Jeans,3,80.82,242.46,At-Risk
TXN9776,CUST01647,2023-12-24,Footwear,Heels,4,177.07,708.28,Champions
TXN3896,CUST00536,2023-12-24,Men's Clothing,Jacket,4,81.25,325.0,Loyal
TXN1036,CUST00006,2023-12-24,Women's Clothing,Blouse,2,36.33,72.66,Champions
TXN12611,CUST02160,2023-12-24,Women's Clothing,Blouse,2,73.42,146.84,Loyal
TXN6694,CUST01071,2023-12-24,Accessories,Handbag,2,40.17,80.34,Loyal
TXN6784,CUST01085,2023-12-24,Women's Clothing,Dress,1,105.91,105.91,Loyal
TXN18713,CUST03243,2023-12-24,Men's Clothing,Shirt,1,49.12,49.12,Champions
TXN5782,CUST00886,2023-12-24,Men's Clothing,Shirt,4,47.21,188.84,Others
TXN3140,CUST00394,2023-12-24,Accessories,Scarf,3,34.0,102.0,Champions
TXN14268,CUST02467,2023-12-24,Footwear,Boots,5,68.71,343.55,Lost
TXN9750,CUST01641,2023-12-24,Men's Clothing,Jacket,5,65.65,328.25,Others
TXN12700,CUST02179,2023-12-24,Women's Clothing,Blouse,5,43.56,217.8,Champions
TXN18099,CUST03136,2023-12-24,Women's Clothing,Blouse,1,136.96,136.96,Champions
TXN12396,CUST02116,2023-12-24,Accessories,Wallet,1,22.77,22.77,Loyal
TXN10551,CUST01787,2023-12-24,Accessories,Sunglasses,2,27.04,54.08,At-Risk
TXN11860,CUST02015,2023-12-24,Accessories,Scarf,2,32.42,64.84,Loyal
TXN11765,CUST02000,2023-12-24,Men's Clothing,T-Shirt,1,41.49,41.49,Champions
TXN9861,CUST01659,2023-12-24,Accessories,Handbag,3,44.45,133.35,Champions
TXN5181,CUST00770,2023-12-24,Men's Clothing,Pants,5,77.56,387.8,Loyal
TXN12941,CUST02226,2023-12-24,Women's Clothing,Jeans,3,50.29,150.87,Loyal
TXN5971,CUST00920,2023-12-24,Accessories,Handbag,5,74.55,372.75,At-Risk
TXN5947,CUST00917,2023-12-24,Men's Clothing,Sweater,4,110.36,441.44,At-Risk
TXN11857,CUST02014,2023-12-24,Women's Clothing,Dress,1,149.24,149.24,New
TXN9893,CUST01664,2023-12-24,Women's Clothing,Blouse,1,118.7,118.7,Loyal
TXN5666,CUST00866,2023-12-24,Women's Clothing,Jacket,4,65.34,261.36,Champions
TXN18619,CUST03229,2023-12-24,Women's Clothing,Blouse,2,96.82,193.64,Champions
TXN17533,CUST03035,2023-12-24,Women's Clothing,Skirt,1,102.1,102.1,Others
TXN4159,CUST00587,2023-12-24,Women's Clothing,Skirt,1,79.38,79.38,Loyal
TXN13473,CUST02327,2023-12-24,Women's Clothing,Blouse,3,65.19,195.57,New
TXN7095,CUST01141,2023-12-24,Men's Clothing,Shirt,3,102.13,306.39,Others
TXN18627,CUST03229,2023-12-24,Men's Clothing,T-Shirt,2,48.99,97.98,Champions
TXN2567,CUST00287,2023-12-24,Women's Clothing,Jacket,4,51.08,204.32,Loyal
TXN12175,CUST02077,2023-12-25,Men's Clothing,T-Shirt,3,111.42,334.26,Loyal
TXN2054,CUST00191,2023-12-25,Footwear,Sandals,5,123.01,615.05,Champions
TXN12982,CUST02236,2023-12-25,Men's Clothing,Shirt,1,74.97,74.97,Champions
TXN18020,CUST03126,2023-12-25,Women's Clothing,Dress,2,56.71,113.42,Loyal
TXN3398,CUST00443,2023-12-25,Men's Clothing,Jacket,4,70.93,283.72,Champions
TXN18086,CUST03135,2023-12-25,Accessories,Sunglasses,5,60.53,302.65,Loyal
TXN9653,CUST01619,2023-12-25,Men's Clothing,Sweater,2,94.37,188.74,Loyal
TXN18267,CUST03173,2023-12-25,Men's Clothing,Sweater,1,91.03,91.03,Loyal
TXN5107,CUST00757,2023-12-25,Women's Clothing,Blouse,4,61.15,244.6,New
TXN1873,CUST00159,2023-12-25,Women's Clothing,Skirt,5,84.89,424.45,Loyal
TXN10591,CUST01791,2023-12-25,Women's Clothing,Skirt,2,124.74,249.48,Champions
TXN9791,CUST01650,2023-12-25,Women's Clothing,Jacket,1,79.53,79.53,At-Risk
TXN15594,CUST02708,2023-12-25,Women's Clothing,Jacket,4,137.65,550.6,Loyal
TXN6764,CUST01082,2023-12-25,Accessories,Sunglasses,3,37.34,112.02,Loyal
TXN13670,CUST02359,2023-12-25,Women's Clothing,Jacket,4,35.01,140.04,Champions
TXN15319,CUST02655,2023-12-25,Women's Clothing,Jacket,2,149.51,299.02,Champions
TXN11409,CUST01938,2023-12-25,Women's Clothing,Skirt,1,40.84,40.84,Champions
TXN5214,CUST00782,2023-12-25,Men's Clothing,Jacket,2,57.89,115.78,Champions
TXN1878,CUST00159,2023-12-25,Women's Clothing,Jeans,3,107.72,323.16,Loyal
TXN17621,CUST03049,2023-12-25,Accessories,Wallet,5,31.26,156.3,Champions
TXN14283,CUST02472,2023-12-25,Women's Clothing,Dress,4,47.17,188.68,Champions
TXN2243,CUST00228,2023-12-25,Accessories,Belt,3,61.05,183.15,Loyal
TXN11512,CUST01954,2023-12-25,Women's Clothing,Blouse,2,108.42,216.84,Champions
TXN18306,CUST03178,2023-12-25,Women's Clothing,Dress,4,54.16,216.64,Loyal
TXN1928,CUST00168,2023-12-25,Men's Clothing,Shirt,3,66.59,199.77,Champions
TXN2246,CUST00228,2023-12-25,Women's Clothing,Blouse,4,56.61,226.44,Loyal
TXN3299,CUST00423,2023-12-25,Women's Clothing,Skirt,5,97.19,485.95,New
TXN4698,CUST00677,2023-12-25,Accessories,Scarf,2,62.76,125.52,New
TXN9721,CUST01636,2023-12-25,Accessories,Scarf,2,15.38,30.76,Loyal
TXN15856,CUST02756,2023-12-25,Men's Clothing,T-Shirt,4,90.1,360.4,Champions
TXN1762,CUST00136,2023-12-25,Women's Clothing,Blouse,5,44.13,220.65,Loyal
TXN9683,CUST01625,2023-12-25,Men's Clothing,Pants,4,48.84,195.36,Loyal
TXN13026,CUST02245,2023-12-25,Men's Clothing,Sweater,1,61.01,61.01,Others
TXN14306,CUST02475,2023-12-25,Men's Clothing,Shirt,2,62.99,125.98,Champions
TXN14300,CUST02474,2023-12-25,Men's Clothing,Sweater,1,60.17,60.17,Others
TXN15969,CUST02774,2023-12-25,Men's Clothing,Sweater,1,106.06,106.06,New
TXN16841,CUST02916,2023-12-25,Accessories,Sunglasses,1,37.23,37.23,New
TXN13867,CUST02389,2023-12-25,Women's Clothing,Blouse,2,82.21,164.42,Champions
TXN13864,CUST02389,2023-12-25,Men's Clothing,Shirt,3,31.5,94.5,Champions
TXN2016,CUST00185,2023-12-25,Women's Clothing,Jeans,3,52.06,156.18,Champions
TXN6359,CUST01005,2023-12-25,Women's Clothing,Jeans,2,87.89,175.78,Champions
TXN14145,CUST02440,2023-12-25,Men's Clothing,Sweater,3,33.06,99.18,Loyal
TXN2019,CUST00185,2023-12-25,Women's Clothing,Blouse,3,37.42,112.26,Champions
TXN7069,CUST01137,2023-12-25,Women's Clothing,Blouse,3,58.2,174.6,New
TXN16493,CUST02860,2023-12-25,Women's Clothing,Jacket,2,125.9,251.8,Champions
TXN4640,CUST00669,2023-12-25,Women's Clothing,Jeans,3,141.1,423.3,At-Risk
TXN7178,CUST01155,2023-12-25,Women's Clothing,Blouse,3,71.58,214.74,Champions
TXN12937,CUST02226,2023-12-25,Women's Clothing,Skirt,3,148.39,445.17,Loyal
TXN2404,CUST00260,2023-12-25,Men's Clothing,Sweater,5,73.76,368.8,New
TXN6031,CUST00934,2023-12-25,Men's Clothing,Shirt,4,105.36,421.44,Champions
TXN14965,CUST02590,2023-12-25,Men's Clothing,Pants,1,84.42,84.42,Loyal
TXN4175,CUST00589,2023-12-25,Women's Clothing,Dress,2,76.44,152.88,Champions
TXN10135,CUST01708,2023-12-25,Men's Clothing,Sweater,2,34.27,68.54,Lost
TXN4188,CUST00591,2023-12-25,Accessories,Wallet,3,50.48,151.44,Champions
TXN12575,CUST02153,2023-12-25,Women's Clothing,Jeans,1,125.47,125.47,At-Risk
TXN6023,CUST00933,2023-12-25,Men's Clothing,Pants,1,43.55,43.55,New
TXN11096,CUST01891,2023-12-25,Men's Clothing,Jacket,3,102.54,307.62,Champions
TXN11080,CUST01890,2023-12-25,Men's Clothing,Jacket,5,57.34,286.7,Champions
TXN5464,CUST00825,2023-12-25,Men's Clothing,T-Shirt,1,40.17,40.17,Champions
TXN6035,CUST00935,2023-12-25,Women's Clothing,Dress,5,113.41,567.05,Champions
TXN11762,CUST02000,2023-12-25,Men's Clothing,Jacket,4,75.02,300.08,Champions
TXN4207,CUST00592,2023-12-25,Men's Clothing,Jacket,5,85.21,426.05,Champions
TXN18555,CUST03220,2023-12-25,Women's Clothing,Blouse,2,98.06,196.12,Loyal
TXN5597,CUST00854,2023-12-25,Women's Clothing,Dress,4,91.05,364.2,New
TXN2493,CUST00275,2023-12-25,Women's Clothing,Dress,3,58.36,175.08,At-Risk
TXN4253,CUST00599,2023-12-25,Women's Clothing,Dress,1,104.78,104.78,Others
TXN4256,CUST00600,2023-12-25,Men's Clothing,Pants,3,94.73,284.19,Champions
TXN14954,CUST02588,2023-12-25,Footwear,Loafers,4,164.55,658.2,At-Risk
TXN13199,CUST02280,2023-12-25,Men's Clothing,T-Shirt,2,53.73,107.46,Champions
TXN17298,CUST02991,2023-12-25,Men's Clothing,Sweater,5,113.38,566.9,Loyal
TXN8472,CUST01401,2023-12-25,Accessories,Wallet,5,64.34,321.7,At-Risk
TXN11193,CUST01905,2023-12-25,Accessories,Belt,3,18.16,54.48,Champions
TXN14752,CUST02546,2023-12-25,Women's Clothing,Jeans,5,58.72,293.6,Champions
TXN2701,CUST00306,2023-12-25,Women's Clothing,Dress,1,72.56,72.56,Champions
TXN12671,CUST02173,2023-12-25,Women's Clothing,Skirt,4,104.94,419.76,Lost
TXN17833,CUST03091,2023-12-25,Accessories,Handbag,4,67.46,269.84,Champions
TXN8806,CUST01464,2023-12-25,Men's Clothing,Jacket,2,34.97,69.94,At-Risk
TXN10223,CUST01724,2023-12-25,Women's Clothing,Skirt,3,39.27,117.81,At-Risk
TXN2657,CUST00298,2023-12-25,Women's Clothing,Blouse,5,121.46,607.3,Champions
TXN5577,CUST00851,2023-12-25,Women's Clothing,Skirt,5,35.17,175.85,Champions
TXN18703,CUST03241,2023-12-25,Accessories,Belt,4,39.7,158.8,Loyal
TXN5824,CUST00893,2023-12-25,Men's Clothing,Jacket,1,79.25,79.25,Loyal
TXN5829,CUST00894,2023-12-25,Men's Clothing,Shirt,1,34.24,34.24,Loyal
TXN17797,CUST03083,2023-12-25,Women's Clothing,Blouse,4,74.87,299.48,Champions
TXN3803,CUST00515,2023-12-25,Footwear,Boots,5,177.99,889.95,Loyal
TXN2722,CUST00311,2023-12-25,Women's Clothing,Jacket,1,107.61,107.61,Loyal
TXN8594,CUST01425,2023-12-25,Women's Clothing,Dress,2,77.37,154.74,New
TXN8586,CUST01422,2023-12-25,Women's Clothing,Jeans,1,44.73,44.73,Loyal
TXN1148,CUST00023,2023-12-25,Women's Clothing,Dress,4,51.67,206.68,Loyal
TXN12660,CUST02172,2023-12-25,Accessories,Scarf,2,33.51,67.02,Champions
TXN16133,CUST02801,2023-12-25,Women's Clothing,Jacket,3,140.18,420.54,Others
TXN11543,CUST01961,2023-12-25,Accessories,Scarf,4,24.24,96.96,Champions
TXN16425,CUST02849,2023-12-25,Men's Clothing,Sweater,2,115.76,231.52,Champions
TXN15200,CUST02636,2023-12-25,Women's Clothing,Jeans,5,97.45,487.25,Loyal
TXN16419,CUST02848,2023-12-25,Women's Clothing,Jacket,3,137.58,412.74,At-Risk
TXN2392,CUST00257,2023-12-25,Women's Clothing,Skirt,3,57.27,171.81,New
TXN17960,CUST03112,2023-12-25,Men's Clothing,Sweater,1,113.22,113.22,Loyal
TXN13611,CUST02351,2023-12-25,Women's Clothing,Blouse,2,46.48,92.96,New
TXN11020,CUST01878,2023-12-25,Women's Clothing,Dress,3,58.44,175.32,Loyal
TXN2471,CUST00273,2023-12-25,Men's Clothing,Sweater,3,41.47,124.41,Others
TXN7845,CUST01284,2023-12-25,Women's Clothing,Dress,3,110.44,331.32,Loyal
TXN1507,CUST00082,2023-12-25,Accessories,Sunglasses,5,74.83,374.15,New
TXN7849,CUST01285,2023-12-25,Women's Clothing,Jacket,5,57.16,285.8,Others
TXN6227,CUST00980,2023-12-25,Accessories,Scarf,4,70.19,280.76,Champions
TXN13914,CUST02397,2023-12-25,Accessories,Wallet,4,43.69,174.76,New
TXN17968,CUST03115,2023-12-25,Men's Clothing,T-Shirt,1,82.75,82.75,Others
TXN16053,CUST02785,2023-12-25,Accessories,Sunglasses,4,53.42,213.68,Champions
TXN16411,CUST02847,2023-12-25,Men's Clothing,Jacket,1,92.52,92.52,Champions
TXN3543,CUST00470,2023-12-25,Men's Clothing,Pants,3,67.42,202.26,Others
TXN7873,CUST01289,2023-12-25,Women's Clothing,Blouse,4,137.54,550.16,Champions
TXN5495,CUST00833,2023-12-25,Men's Clothing,Jacket,3,54.24,162.72,Others
TXN3573,CUST00475,2023-12-25,Women's Clothing,Dress,1,148.02,148.02,Champions
TXN15784,CUST02745,2023-12-25,Women's Clothing,Dress,1,95.43,95.43,Loyal
TXN5573,CUST00851,2023-12-25,Accessories,Belt,1,46.42,46.42,Champions
TXN3500,CUST00462,2023-12-25,Accessories,Sunglasses,3,47.43,142.29,At-Risk
TXN13522,CUST02334,2023-12-26,Men's Clothing,Shirt,3,38.07,114.21,Loyal
TXN14724,CUST02544,2023-12-26,Accessories,Belt,3,71.79,215.37,At-Risk
TXN18662,CUST03236,2023-12-26,Footwear,Boots,4,88.12,352.48,Champions
TXN9400,CUST01571,2023-12-26,Women's Clothing,Jacket,4,78.14,312.56,Champions
TXN1136,CUST00022,2023-12-26,Men's Clothing,Pants,4,99.33,397.32,Loyal
TXN15670,CUST02723,2023-12-26,Women's Clothing,Jacket,2,70.03,140.06,At-Risk
TXN6974,CUST01119,2023-12-26,Women's Clothing,Jacket,3,44.81,134.43,Loyal
TXN18670,CUST03236,2023-12-26,Women's Clothing,Skirt,2,46.09,92.18,Champions
TXN7250,CUST01177,2023-12-26,Women's Clothing,Jeans,2,102.69,205.38,Others
TXN4968,CUST00732,2023-12-26,Men's Clothing,Pants,4,73.75,295.0,New
TXN10582,CUST01790,2023-12-26,Women's Clothing,Dress,1,76.4,76.4,Champions
TXN1002,CUST00001,2023-12-26,Men's Clothing,T-Shirt,4,85.47,341.88,Champions
TXN10590,CUST01791,2023-12-26,Men's Clothing,Jacket,1,119.97,119.97,Champions
TXN9379,CUST01568,2023-12-26,Women's Clothing,Blouse,3,81.61,244.83,Champions
TXN14768,CUST02550,2023-12-26,Accessories,Sunglasses,5,45.8,229.0,Champions
TXN1557,CUST00094,2023-12-26,Women's Clothing,Dress,3,85.26,255.78,Loyal
TXN3846,CUST00523,2023-12-26,Accessories,Wallet,1,79.9,79.9,Champions
TXN8730,CUST01452,2023-12-26,Men's Clothing,Jacket,5,55.43,277.15,Loyal
TXN10844,CUST01843,2023-12-26,Women's Clothing,Skirt,2,108.64,217.28,Champions
TXN13636,CUST02355,2023-12-26,Men's Clothing,Sweater,5,93.53,467.65,Champions
TXN16889,CUST02923,2023-12-26,Accessories,Scarf,1,79.52,79.52,Champions
TXN12978,CUST02236,2023-12-26,Women's Clothing,Dress,1,94.07,94.07,Champions
TXN7799,CUST01276,2023-12-26,Men's Clothing,T-Shirt,1,93.67,93.67,Loyal
TXN14795,CUST02558,2023-12-26,Accessories,Wallet,2,42.01,84.02,At-Risk
TXN6842,CUST01095,2023-12-26,Women's Clothing,Blouse,5,138.62,693.1,At-Risk
TXN13802,CUST02379,2023-12-26,Men's Clothing,Pants,2,36.14,72.28,Loyal
TXN13698,CUST02363,2023-12-26,Accessories,Scarf,5,44.8,224.0,Champions
TXN6883,CUST01105,2023-12-26,Footwear,Heels,5,122.41,612.05,Others
TXN13511,CUST02332,2023-12-26,Footwear,Sandals,1,89.81,89.81,Others
TXN1738,CUST00130,2023-12-26,Women's Clothing,Blouse,4,115.13,460.52,Champions
TXN17160,CUST02969,2023-12-26,Men's Clothing,T-Shirt,4,40.56,162.24,Champions
TXN17334,CUST02996,2023-12-26,Men's Clothing,Shirt,1,107.85,107.85,Champions
TXN10752,CUST01820,2023-12-26,Women's Clothing,Dress,1,147.96,147.96,Lost
TXN1767,CUST00136,2023-12-26,Accessories,Handbag,5,66.47,332.35,Loyal
TXN15557,CUST02701,2023-12-26,Men's Clothing,Jacket,4,31.81,127.24,Champions
TXN4245,CUST00597,2023-12-26,Women's Clothing,Blouse,1,47.81,47.81,Loyal
TXN8169,CUST01348,2023-12-26,Women's Clothing,Blouse,1,126.18,126.18,Loyal
TXN4746,CUST00690,2023-12-26,Men's Clothing,Jacket,5,43.82,219.1,New
TXN4232,CUST00595,2023-12-26,Women's Clothing,Dress,3,86.3,258.9,At-Risk
TXN15499,CUST02692,2023-12-26,Women's Clothing,Jacket,5,68.19,340.95,Champions
TXN8012,CUST01314,2023-12-26,Women's Clothing,Jacket,4,140.08,560.32,Champions
TXN17346,CUST02999,2023-12-26,Women's Clothing,Blouse,1,142.5,142.5,Loyal
TXN11279,CUST01914,2023-12-26,Women's Clothing,Jacket,2,128.36,256.72,Champions
TXN18299,CUST03177,2023-12-26,Accessories,Scarf,5,20.58,102.9,Others
TXN8064,CUST01322,2023-12-26,Women's Clothing,Jacket,5,130.3,651.5,At-Risk
TXN15523,CUST02697,2023-12-26,Women's Clothing,Jeans,4,113.01,452.04,At-Risk
TXN12311,CUST02097,2023-12-26,Men's Clothing,Pants,1,60.0,60.0,Loyal
TXN9116,CUST01518,2023-12-26,Men's Clothing,Sweater,3,83.82,251.46,Loyal
TXN8196,CUST01352,2023-12-26,Women's Clothing,Jeans,1,118.14,118.14,Loyal
TXN7949,CUST01303,2023-12-26,Women's Clothing,Jacket,3,87.83,263.49,Loyal
TXN17366,CUST03003,2023-12-26,Men's Clothing,Jacket,2,48.14,96.28,At-Risk
TXN14943,CUST02585,2023-12-26,Women's Clothing,Jacket,5,148.58,742.9,New
TXN4131,CUST00581,2023-12-26,Accessories,Handbag,1,78.44,78.44,Champions
TXN9001,CUST01497,2023-12-26,Men's Clothing,Shirt,4,119.26,477.04,Champions
TXN8383,CUST01384,2023-12-26,Men's Clothing,Shirt,3,77.55,232.65,New
TXN4135,CUST00581,2023-12-26,Men's Clothing,Jacket,3,78.16,234.48,Champions
TXN3710,CUST00498,2023-12-26,Accessories,Handbag,1,71.09,71.09,Champions
TXN1463,CUST00074,2023-12-26,Men's Clothing,Sweater,1,60.05,60.05,Champions
TXN10690,CUST01809,2023-12-26,Footwear,Heels,3,163.77,491.31,At-Risk
TXN1230,CUST00041,2023-12-26,Accessories,Belt,4,51.35,205.4,Loyal
TXN1250,CUST00043,2023-12-26,Women's Clothing,Blouse,1,60.06,60.06,New
TXN8302,CUST01368,2023-12-26,Women's Clothing,Skirt,3,109.49,328.47,New
TXN4790,CUST00698,2023-12-26,Women's Clothing,Dress,3,98.61,295.83,Loyal
TXN1893,CUST00164,2023-12-26,Women's Clothing,Dress,1,147.69,147.69,Champions
TXN11103,CUST01893,2023-12-26,Women's Clothing,Jeans,3,143.46,430.38,Others
TXN4184,CUST00590,2023-12-26,Men's Clothing,Shirt,4,71.56,286.24,Champions
TXN12822,CUST02205,2023-12-26,Women's Clothing,Jeans,4,67.72,270.88,Loyal
TXN1449,CUST00070,2023-12-26,Women's Clothing,Blouse,2,56.29,112.58,Others
TXN14684,CUST02538,2023-12-26,Accessories,Scarf,1,64.94,64.94,New
TXN15298,CUST02653,2023-12-26,Men's Clothing,Shirt,3,97.17,291.51,Others
TXN2693,CUST00305,2023-12-26,Women's Clothing,Skirt,3,83.96,251.88,Loyal
TXN16042,CUST02785,2023-12-26,Women's Clothing,Dress,3,142.9,428.7,Champions
TXN6669,CUST01066,2023-12-26,Men's Clothing,Jacket,4,68.89,275.56,Loyal
TXN6287,CUST00991,2023-12-26,Women's Clothing,Dress,2,43.42,86.84,New
TXN16418,CUST02848,2023-12-26,Women's Clothing,Dress,3,111.6,334.8,At-Risk
TXN13152,CUST02269,2023-12-26,Women's Clothing,Skirt,5,132.04,660.2,Champions
TXN13832,CUST02385,2023-12-26,Women's Clothing,Jeans,3,98.73,296.19,At-Risk
TXN5108,CUST00757,2023-12-26,Accessories,Belt,2,41.75,83.5,New
TXN5129,CUST00761,2023-12-26,Women's Clothing,Blouse,3,91.56,274.68,Champions
TXN13271,CUST02295,2023-12-26,Women's Clothing,Jacket,1,91.66,91.66,Loyal
TXN5695,CUST00869,2023-12-26,Accessories,Wallet,2,28.24,56.48,Champions
TXN2267,CUST00235,2023-12-26,Women's Clothing,Jeans,2,145.66,291.32,Loyal
TXN5850,CUST00899,2023-12-26,Footwear,Boots,5,131.25,656.25,Champions
TXN9834,CUST01656,2023-12-26,Accessories,Handbag,4,59.34,237.36,Loyal
TXN16375,CUST02843,2023-12-26,Men's Clothing,T-Shirt,4,59.74,238.96,Loyal
TXN11835,CUST02010,2023-12-26,Footwear,Sandals,1,168.8,168.8,Others
TXN5871,CUST00902,2023-12-26,Women's Clothing,Blouse,3,68.54,205.62,Lost
TXN13286,CUST02299,2023-12-26,Accessories,Wallet,5,38.92,194.6,Loyal
TXN17913,CUST03104,2023-12-26,Women's Clothing,Jacket,2,51.66,103.32,Champions
TXN5910,CUST00910,2023-12-26,Accessories,Belt,1,34.41,34.41,Lost
TXN16361,CUST02839,2023-12-26,Women's Clothing,Jacket,5,137.12,685.6,New
TXN16541,CUST02870,2023-12-26,Women's Clothing,Jacket,5,124.18,620.9,Loyal
TXN5155,CUST00764,2023-12-26,Women's Clothing,Skirt,5,135.56,677.8,Others
TXN6576,CUST01045,2023-12-26,Men's Clothing,Shirt,4,77.74,310.96,Champions
TXN6446,CUST01021,2023-12-26,Women's Clothing,Jeans,2,89.5,179.0,At-Risk
TXN9871,CUST01660,2023-12-26,Women's Clothing,Jacket,4,110.42,441.68,Loyal
TXN5670,CUST00866,2023-12-26,Women's Clothing,Dress,5,65.52,327.6,Champions
TXN6555,CUST01040,2023-12-26,Men's Clothing,Jacket,1,63.94,63.94,At-Risk
TXN11763,CUST02000,2023-12-26,Women's Clothing,Jacket,3,83.8,251.4,Champions
TXN5205,CUST00778,2023-12-26,Women's Clothing,Jacket,3,137.67,413.01,Others
TXN5689,CUST00868,2023-12-26,Footwear,Heels,2,166.05,332.1,Champions
TXN5441,CUST00821,2023-12-26,Accessories,Sunglasses,4,36.39,145.56,Champions
TXN10309,CUST01737,2023-12-26,Women's Clothing,Skirt,4,106.73,426.92,Loyal
TXN5790,CUST00888,2023-12-26,Women's Clothing,Jeans,5,127.69,638.45,Loyal
TXN13088,CUST02255,2023-12-26,Men's Clothing,Shirt,3,69.62,208.86,Champions
TXN15792,CUST02747,2023-12-26,Men's Clothing,Sweater,4,78.32,313.28,Champions
TXN10402,CUST01756,2023-12-26,Men's Clothing,T-Shirt,2,118.55,237.1,Champions
TXN6257,CUST00984,2023-12-26,Men's Clothing,Sweater,4,69.47,277.88,Champions
TXN17830,CUST03090,2023-12-26,Men's Clothing,Pants,2,55.54,111.08,At-Risk
TXN5706,CUST00871,2023-12-26,Accessories,Handbag,4,68.98,275.92,At-Risk
TXN14112,CUST02435,2023-12-26,Women's Clothing,Blouse,4,42.6,170.4,Champions
TXN16448,CUST02853,2023-12-26,Women's Clothing,Dress,4,127.41,509.64,New
